UID,Latitude,Longitude,Name,City,St,Zip,Cat,Elev,Comments,Pin,Height
109613,41.730066,-87.624015,Low Clearance,Chicago,IL,,LC12,,12 - 10 height clearance (136),low_12_10_pushpin,
109614,41.730114,-87.624004,Low Clearance,Chicago,IL,,LC12,,12 - 10 height clearance (136),low_12_10_pushpin,
109615,41.731921,-87.56116999999999,Low Clearance,Chicago,IL,,LC11,,11 - 8 height clearance (136),low_11_8_pushpin,
109616,41.732147999999995,-87.648348,Low Clearance,Chicago,IL,,LC11,,11 - 4 height clearance (136),low_11_4_pushpin,
109617,41.732532,-87.647082,Low Clearance,Chicago,IL,,LC13,,13 - 0 height clearance (136),low_13_0_pushpin,
109618,41.732876,-87.646406,Low Clearance,Chicago,IL,,LC14,,14 - 4 height clearance,low_14_4_pushpin,
109619,41.734277,-87.645527,Low Clearance,Chicago,IL,,LC11,,11 - 10 height clearance (136),low_11_10_pushpin,
109620,41.734357,-87.634047,Low Clearance,Chicago,IL,,LC11,,11 - 8 height clearance (136),low_11_8_pushpin,
109621,41.734381,-87.634004,Low Clearance,Chicago,IL,,LC11,,11 - 8 height clearance (136),low_11_8_pushpin,
109622,41.734469,-87.563547,Low Clearance,Chicago,IL,,LC11,,11 - 10 height clearance (136),low_11_10_pushpin,
109623,41.736039,-87.64521500000001,Low Clearance,Chicago,IL,,LC12,,12 - 10 height clearance (136),low_12_10_pushpin,
109624,41.736327,-87.632577,Low Clearance,Chicago,IL,,LC13,,13 - 7 EX height clearance,low_13_7_pushpin,
109625,41.736727,-87.600476,Low Clearance,Chicago,IL,,LC14,,14 - 2 height clearance,low_14_2_pushpin,
109626,41.736847,-87.59530500000001,Low Clearance,Chicago,IL,,LC14,,14 - 0 height clearance,low_14_0_pushpin,
109627,41.736907,-87.644474,Low Clearance,Chicago,IL,,LC12,,12 - 8 height clearance (136),low_12_8_pushpin,
109628,41.737151000000004,-87.56815,Low Clearance,Chicago,IL,,LC13,,13 - 7 EX height clearance,low_13_7_pushpin,
109629,41.737159000000005,-87.567356,Low Clearance,Chicago,IL,,LC13,,13 - 7 EX height clearance,low_13_7_pushpin,
109630,41.738985,-87.57023199999999,Low Clearance,Chicago,IL,,LC11,,11 - 10 height clearance (136),low_11_10_pushpin,
109631,41.739105,-87.643713,Low Clearance,Chicago,IL,,LC13,,13 - 0 height clearance (136),low_13_0_pushpin,
109632,41.74073,-87.573246,Low Clearance,Chicago,IL,,LC11,,11 - 8 height clearance (136),low_11_8_pushpin,
109633,41.740866,-87.572581,Low Clearance,Chicago,IL,,LC11,,11 - 8 height clearance (136),low_11_8_pushpin,
109634,41.742379,-87.637458,Low Clearance,Chicago,IL,,LC14,,14 - 0 height clearance,low_14_0_pushpin,
109635,41.742731,-87.687272,Low Clearance,Chicago,IL,,LC13,,13 - 6 height clearance,low_13_6_pushpin,
109636,41.7433,-87.57582099999999,Low Clearance,Chicago,IL,,LC11,,11 - 6 height clearance (136),low_11_6_pushpin,
109637,41.743428,-87.642201,Low Clearance,Chicago,IL,,LC11,,11 - 10 height clearance (136),low_11_10_pushpin,
109638,41.743644,-87.636364,Low Clearance,Chicago,IL,,LC14,,14 - 0 height clearance,low_14_0_pushpin,
109639,41.744044,-87.598652,Low Clearance,Chicago,IL,,LC13,,13 - 2 height clearance (136),low_13_2_pushpin,
109640,41.744476,-87.682799,Low Clearance,Chicago,IL,,LC13,,13 - 6 height clearance,low_13_6_pushpin,
109641,41.745893,-87.598276,Low Clearance,Chicago,IL,,LC11,,11 - 4 height clearance (136),low_11_4_pushpin,
109642,41.746614,-87.581078,Low Clearance,Chicago,IL,,LC11,,11 - 8 height clearance (136),low_11_8_pushpin,
109643,41.747046000000005,-87.640688,Low Clearance,Chicago,IL,,LC13,,13 - 8 height clearance,low_13_8_pushpin,
109644,41.747085999999996,-87.638102,Low Clearance,Chicago,IL,,LC13,,13 - 8 height clearance,low_13_8_pushpin,
109645,41.747741999999995,-87.583417,Low Clearance,Chicago,IL,,LC11,,11 - 10 height clearance (136),low_11_10_pushpin,
109646,41.748871,-87.640023,Low Clearance,Chicago,IL,,LC11,,11 - 8 height clearance (136),low_11_8_pushpin,
109647,41.748903000000006,-87.638778,Low Clearance,Chicago,IL,,LC11,,11 - 8 height clearance (136),low_11_8_pushpin,
109648,41.749455,-87.702368,Low Clearance,Chicago,IL,,LC13,,13 - 6 height clearance,low_13_6_pushpin,
109649,41.749559000000005,-87.585552,Low Clearance,Chicago,IL,,LC14,,14 - 2 height clearance,low_14_2_pushpin,
109650,41.749824,-87.701778,Low Clearance,Chicago,IL,,LC13,,13 - 6 height clearance,low_13_6_pushpin,
109651,41.750184000000004,-87.678271,Low Clearance,Chicago,IL,,LC13,,13 - 0 height clearance (136),low_13_0_pushpin,
109652,41.750696000000005,-87.639143,Low Clearance,Chicago,IL,,LC13,,13 - 10 height clearance,low_13_10_pushpin,
109653,41.751376,-87.597032,Low Clearance,Chicago,IL,,LC12,,12 - 10 height clearance (136),low_12_10_pushpin,
109654,41.751496,-87.587451,Low Clearance,Chicago,IL,,LC14,,14 - 2 height clearance,low_14_2_pushpin,
109655,41.752528999999996,-87.639475,Low Clearance,Chicago,IL,,LC11,,11 - 8 height clearance (136),low_11_8_pushpin,
109656,41.752545,-87.638724,Low Clearance,Chicago,IL,,LC11,,11 - 8 height clearance (136),low_11_8_pushpin,
109657,41.753384999999994,-87.722023,Low Clearance,Chicago,IL,,LC13,,13 - 10 height clearance,low_13_10_pushpin,
109658,41.753706,-87.591174,Low Clearance,Chicago,IL,,LC12,,12 - 2 height clearance (136),low_12_0_pushpin,
109659,41.756211,-87.63725500000001,Low Clearance,Chicago,IL,,LC11,,11 - 6 height clearance (136),low_11_6_pushpin,
109660,41.756851,-87.59445699999999,Low Clearance,Chicago,IL,,LC11,,11 - 4 height clearance (136),low_11_4_pushpin,
109661,41.756859000000006,-87.594876,Low Clearance,Chicago,IL,,LC11,,11 - 4 height clearance (136),low_11_4_pushpin,
109662,41.757531,-87.68305600000001,Low Clearance,Chicago,IL,,LC14,,14 - 0 height clearance,low_14_0_pushpin,
109663,41.757603,-87.673357,Low Clearance,Chicago,IL,,LC13,,13 - 0 height clearance (136),low_13_0_pushpin,
109664,41.757827,-87.658787,Low Clearance,Chicago,IL,,LC11,,11 - 8 height clearance (136),low_11_8_pushpin,
109665,41.757895,-87.66362,Low Clearance,Chicago,IL,,LC13,,13 - 10 height clearance,low_13_10_pushpin,
109666,41.757931,-87.653947,Low Clearance,Chicago,IL,,LC12,,12 - 8 height clearance (136),low_12_8_pushpin,
109667,41.757931,-87.649067,Low Clearance,Chicago,IL,,LC14,,14 - 4 height clearance,low_14_4_pushpin,
109668,41.757964,-87.641793,Low Clearance,Chicago,IL,,LC11,,11 - 10 height clearance (136),low_11_10_pushpin,
109669,41.757981,-87.65150200000001,Low Clearance,Chicago,IL,,LC13,,13 - 8 height clearance,low_13_8_pushpin,
109670,41.757988,-87.646642,Low Clearance,Chicago,IL,,LC12,,12 - 0 height clearance (136),low_12_0_pushpin,
109671,41.757988,-87.644207,Low Clearance,Chicago,IL,,LC13,,13 - 10 height clearance,low_13_10_pushpin,
109672,41.758179999999996,-87.64178199999999,Low Clearance,Chicago,IL,,LC11,,11 - 10 height clearance (136),low_11_10_pushpin,
109673,41.758444,-87.59527299999999,Low Clearance,Chicago,IL,,LC13,,13 - 2 height clearance (136),low_13_2_pushpin,
109674,41.758684,-87.59689300000001,Low Clearance,Chicago,IL,,LC13,,13 - 2 height clearance (136),low_13_2_pushpin,
109675,41.758708,-87.597494,Low Clearance,Chicago,IL,,LC13,,13 - 10 height clearance,low_13_10_pushpin,
109676,41.75874,-87.59536899999999,Low Clearance,Chicago,IL,,LC13,,13 - 6 EX height clearance,low_13_6_pushpin,
109677,41.759228,-87.598084,Low Clearance,Chicago,IL,,LC11,,11 - 6 height clearance (136),low_11_6_pushpin,
109678,41.759812,-87.639572,Low Clearance,Chicago,IL,,LC12,,12 - 10 height clearance (136),low_12_10_pushpin,
109679,41.759884,-87.635999,Low Clearance,Chicago,IL,,LC13,,13 - 0 height clearance (136),low_13_0_pushpin,
109680,41.762269,-87.6023,Low Clearance,Chicago,IL,,LC12,,12 - 0 height clearance (136),low_12_0_pushpin,
109681,41.762341,-87.594597,Low Clearance,Chicago,IL,,LC11,,11 - 10 height clearance (136),low_11_10_pushpin,
109682,41.76347,-87.6394,Low Clearance,Chicago,IL,,LC11,,11 - 6 height clearance (136),low_11_6_pushpin,
109683,41.763542,-87.634626,Low Clearance,Chicago,IL,,LC12,,12 - 6 height clearance (136),low_12_6_pushpin,
109684,41.76423,-87.5942,Low Clearance,Chicago,IL,,LC11,,11 - 10 height clearance (136),low_11_10_pushpin,
109685,41.764509999999994,-87.605487,Low Clearance,Chicago,IL,,LC13,,13 - 0 height clearance (136),low_13_0_pushpin,
109686,41.764862,-87.605519,Low Clearance,Chicago,IL,,LC13,,13 - 0 height clearance (136),low_13_0_pushpin,
109687,41.765262,-87.639486,Low Clearance,Chicago,IL,,LC11,,11 - 10 height clearance (136),low_11_10_pushpin,
109688,41.765358,-87.63391800000001,Low Clearance,Chicago,IL,,LC14,,14 - 2 height clearance,low_14_2_pushpin,
109689,41.765838,-87.606989,Low Clearance,Chicago,IL,,LC13,,13 - 7 EX height clearance,low_13_7_pushpin,
109690,41.765838,-87.606753,Low Clearance,Chicago,IL,,LC13,,13 - 7 EX height clearance,low_13_7_pushpin,
109691,41.76603,-87.593696,Low Clearance,Chicago,IL,,LC11,,11 - 8 height clearance (136),low_11_8_pushpin,
109692,41.767111,-87.639475,Low Clearance,Chicago,IL,,LC11,,11 - 10 height clearance (136),low_11_10_pushpin,
109693,41.767199,-87.633285,Low Clearance,Chicago,IL,,LC13,,13 - 0 height clearance (136),low_13_0_pushpin,
109694,41.767343,-87.610422,Low Clearance,Chicago,IL,,LC12,,12 - 2 height clearance (136),low_12_0_pushpin,
109695,41.767839,-87.59344899999999,Low Clearance,Chicago,IL,,LC11,,11 - 10 height clearance (136),low_11_10_pushpin,
109696,41.768375,-87.67874300000001,Low Clearance,Chicago,IL,,LC12,,12 - 0 height clearance (136),low_12_0_pushpin,
109697,41.768919,-87.639572,Low Clearance,Chicago,IL,,LC14,,14 - 4 height clearance,low_14_4_pushpin,
109698,41.769023,-87.632566,Low Clearance,Chicago,IL,,LC14,,14 - 6 height clearance,low_14_6_pushpin,
109699,41.770078999999996,-87.612836,Low Clearance,Chicago,IL,,LC13,,13 - 10 height clearance,low_13_10_pushpin,
109700,41.770215,-87.67882900000001,Low Clearance,Chicago,IL,,LC11,,11 - 10 height clearance (136),low_11_10_pushpin,
109701,41.770720000000004,-87.63949699999999,Low Clearance,Chicago,IL,,LC11,,11 - 10 height clearance (136),low_11_10_pushpin,
109702,41.771526,-87.712753,Low Clearance,Chicago,IL,,LC13,,13 - 0 height clearance (136),low_13_0_pushpin,
109703,41.772024,-87.615443,Low Clearance,Chicago,IL,,LC12,,12 - 6 height clearance (136),low_12_6_pushpin,
109704,41.772032,-87.67882900000001,Low Clearance,Chicago,IL,,LC12,,12 - 10 height clearance (136),low_12_10_pushpin,
109705,41.772568,-87.63954,Low Clearance,Chicago,IL,,LC11,,11 - 10 height clearance (136),low_11_10_pushpin,
109706,41.77268,-87.631139,Low Clearance,Chicago,IL,,LC14,,14 - 0 height clearance,low_14_0_pushpin,
109707,41.77292,-87.617878,Low Clearance,Chicago,IL,,LC11,,11 - 10 height clearance (136),low_11_10_pushpin,
109708,41.77328,-87.592022,Low Clearance,Chicago,IL,,LC13,,13 - 6 height clearance,low_13_6_pushpin,
109709,41.773368,-87.712807,Low Clearance,Chicago,IL,,LC13,,13 - 7 EX height clearance,low_13_7_pushpin,
109710,41.774344,-87.639636,Low Clearance,Chicago,IL,,LC11,,11 - 10 height clearance (136),low_11_10_pushpin,
109711,41.774496,-87.630613,Low Clearance,Chicago,IL,,LC11,,11 - 10 height clearance (136),low_11_10_pushpin,
109712,41.775096000000005,-87.625303,Low Clearance,Chicago,IL,,LC14,,14 - 2 height clearance,low_14_2_pushpin,
109713,41.775112,-87.591625,Low Clearance,Chicago,IL,,LC12,,12 - 8 height clearance (136),low_12_8_pushpin,
109714,41.775192,-87.712786,Low Clearance,Chicago,IL,,LC13,,13 - 5 EX height clearance (136),low_13_5_pushpin,
109715,41.775664,-87.678904,Low Clearance,Chicago,IL,,LC13,,13 - 0 height clearance (136),low_13_0_pushpin,
109716,41.776185,-87.639658,Low Clearance,Chicago,IL,,LC11,,11 - 8 height clearance (136),low_11_8_pushpin,
109717,41.776209,-87.630066,Low Clearance,Chicago,IL,,LC13,,13 - 7 EX height clearance,low_13_7_pushpin,
109718,41.776928999999996,-87.591217,Low Clearance,Chicago,IL,,LC13,,13 - 0 height clearance (136),low_13_0_pushpin,
109719,41.776984999999996,-87.712882,Low Clearance,Chicago,IL,,LC13,,13 - 2 height clearance (136),low_13_2_pushpin,
109720,41.778001,-87.63972199999999,Low Clearance,Chicago,IL,,LC11,,11 - 8 height clearance (136),low_11_8_pushpin,
109721,41.778345,-87.62533499999999,Low Clearance,Chicago,IL,,LC14,,14 - 2 height clearance,low_14_2_pushpin,
109722,41.778753,-87.590906,Low Clearance,Chicago,IL,,LC12,,12 - 8 height clearance (136),low_12_8_pushpin,
109723,41.778825,-87.712936,Low Clearance,Chicago,IL,,LC13,,13 - 0 height clearance (136),low_13_0_pushpin,
109724,41.778897,-87.666652,Low Clearance,Chicago,IL,,LC14,,14 - 4 height clearance,low_14_4_pushpin,
109725,41.778945,-87.659335,Low Clearance,Chicago,IL,,LC13,,13 - 8 height clearance,low_13_8_pushpin,
109726,41.779131,-87.652059,Low Clearance,Chicago,IL,,LC13,,13 - 10 height clearance,low_13_10_pushpin,
109727,41.779137,-87.653262,Low Clearance,Chicago,IL,,LC14,,14 - 0 height clearance,low_14_0_pushpin,
109728,41.779145,-87.650816,Low Clearance,Chicago,IL,,LC14,,14 - 2 height clearance,low_14_2_pushpin,
109729,41.779233000000005,-87.67871099999999,Low Clearance,Chicago,IL,,LC14,,14 - 2 height clearance,low_14_2_pushpin,
109730,41.779241,-87.678904,Low Clearance,Chicago,IL,,LC14,,14 - 2 height clearance,low_14_2_pushpin,
109731,41.779849,-87.639776,Low Clearance,Chicago,IL,,LC14,,14 - 2 height clearance,low_14_2_pushpin,
109732,41.780009,-87.628629,Low Clearance,Chicago,IL,,LC13,,13 - 10 height clearance,low_13_10_pushpin,
109733,41.780017,-87.62821,Low Clearance,Chicago,IL,,LC13,,13 - 10 height clearance,low_13_10_pushpin,
109734,41.780033,-87.627298,Low Clearance,Chicago,IL,,LC13,,13 - 10 height clearance,low_13_10_pushpin,
109735,41.780049,-87.625936,Low Clearance,Chicago,IL,,LC13,,13 - 10 height clearance,low_13_10_pushpin,
109736,41.780153000000006,-87.618104,Low Clearance,Chicago,IL,,LC13,,13 - 6 height clearance,low_13_6_pushpin,
109737,41.780161,-87.617235,Low Clearance,Chicago,IL,,LC13,,"13 - 6 NB, 13 - 6 E-W height clearance",low_13_6_pushpin,
109738,41.780241,-87.614402,Low Clearance,Chicago,IL,,LC13,,"13 - 6 E-W, 14 - 0 N-S height clearance",low_13_6_pushpin,
109739,41.780273,-87.612031,Low Clearance,Chicago,IL,,LC13,,"13 - 6 E-W, 13 - 10 SB height clearance",low_13_6_pushpin,
109740,41.7803,-87.615635,Low Clearance,Chicago,IL,,LC13,,"13 - 6 E-W, 14 - 2 N-S height clearance",low_13_6_pushpin,
109741,41.780305,-87.613201,Low Clearance,Chicago,IL,,LC13,,"13 - 10 NB, 13 - 6 E-W height clearance",low_13_10_pushpin,
109742,41.780313,-87.61079699999999,Low Clearance,Chicago,IL,,LC13,,"13 - 6 NB, 13 - 6 E-W height clearance",low_13_6_pushpin,
109743,41.780328999999995,-87.609596,Low Clearance,Chicago,IL,,LC13,,13 - 6 EX height clearance,low_13_6_pushpin,
109744,41.780353000000005,-87.608362,Low Clearance,Chicago,IL,,LC13,,"13 - 6 E-W, 13 - 8 SB height clearance",low_13_6_pushpin,
109745,41.780384999999995,-87.607192,Low Clearance,Chicago,IL,,LC13,,"13 - 7 NB, 13 - 6 E-W height clearance",low_13_7_pushpin,
109746,41.780393,-87.605926,Low Clearance,Chicago,IL,,LC13,,"13 - 6 N-S, 13 - 0 E-W height clearance",low_13_6_pushpin,
109747,41.780569,-87.590402,Low Clearance,Chicago,IL,,LC14,,14 - 0 height clearance,low_14_0_pushpin,
109748,41.780657,-87.712936,Low Clearance,Chicago,IL,,LC13,,13 - 6 EX height clearance,low_13_6_pushpin,
109749,41.780729,-87.639787,Low Clearance,Chicago,IL,,LC11,,11 - 10 height clearance (136),low_11_10_pushpin,
109750,41.780753000000004,-87.630174,Low Clearance,Chicago,IL,,LC14,,14 - 0 height clearance,low_14_0_pushpin,
109751,41.781641,-87.631858,Low Clearance,Chicago,IL,,LC14,,14 - 4 height clearance,low_14_4_pushpin,
109752,41.781673,-87.63984,Low Clearance,Chicago,IL,,LC11,,11 - 10 height clearance (136),low_11_10_pushpin,
109753,41.782033,-87.63265200000001,Low Clearance,Chicago,IL,,LC11,,11 - 2 height clearance (136),low_11_2_pushpin,
109754,41.782449,-87.71312900000001,Low Clearance,Chicago,IL,,LC13,,13 - 2 height clearance (136),low_13_2_pushpin,
109755,41.782561,-87.633478,Low Clearance,Chicago,IL,,LC11,,11 - 6 height clearance (136),low_11_6_pushpin,
109756,41.783161,-87.627802,Low Clearance,Chicago,IL,,LC13,,13 - 2 height clearance (136),low_13_2_pushpin,
109757,41.783449,-87.639787,Low Clearance,Chicago,IL,,LC11,,11 - 8 height clearance (136),low_11_8_pushpin,
109758,41.783473,-87.639937,Low Clearance,Chicago,IL,,LC11,,11 - 10 height clearance (136),low_11_10_pushpin,
109759,41.783537,-87.63466899999999,Low Clearance,Chicago,IL,,LC12,,12 - 10 height clearance (136),low_12_10_pushpin,
109760,41.783840999999995,-87.618071,Low Clearance,Chicago,IL,,LC14,,14 - 4 height clearance,low_14_4_pushpin,
109761,41.784281,-87.71312900000001,Low Clearance,Chicago,IL,,LC13,,13 - 2 height clearance (136),low_13_2_pushpin,
109762,41.784449,-87.63512,Low Clearance,Chicago,IL,,LC11,,11 - 2 height clearance (136),low_11_2_pushpin,
109763,41.784681,-87.639969,Low Clearance,Chicago,IL,,LC11,,11 - 8 height clearance (136),low_11_8_pushpin,
109764,41.785337,-87.635152,Low Clearance,Chicago,IL,,LC11,,11 - 4 height clearance (136),low_11_4_pushpin,
109765,41.785481,-87.628221,Low Clearance,Chicago,IL,,LC12,,12 - 4 height clearance (136),low_12_4_pushpin,
109766,41.786113,-87.71314,Low Clearance,Chicago,IL,,LC13,,13 - 10 height clearance,low_13_10_pushpin,
109767,41.786137,-87.589157,Low Clearance,Chicago,IL,,LC12,,12 - 2 height clearance (136),low_12_0_pushpin,
109768,41.786345000000004,-87.63194399999999,Low Clearance,Chicago,IL,,LC14,,14 - 2 height clearance,low_14_2_pushpin,
109769,41.786561,-87.679988,Low Clearance,Chicago,IL,,LC14,,14 - 2 height clearance,low_14_2_pushpin,
109770,41.786929,-87.622266,Low Clearance,Chicago,IL,,LC14,,14 - 0 height clearance,low_14_0_pushpin,
109771,41.786969,-87.619026,Low Clearance,Chicago,IL,,LC14,,14 - 4 height clearance,low_14_4_pushpin,
109772,41.787113,-87.639915,Low Clearance,Chicago,IL,,LC13,,13 - 8 height clearance,low_13_8_pushpin,
109773,41.787193,-87.635238,Low Clearance,Chicago,IL,,LC13,,13 - 8 height clearance,low_13_8_pushpin,
109774,41.787321,-87.62830699999999,Low Clearance,Chicago,IL,,LC14,,14 - 0 height clearance,low_14_0_pushpin,
109775,41.787601,-87.67411899999999,Low Clearance,Chicago,IL,,LC13,,13 - 0 height clearance (136),low_13_0_pushpin,
109776,41.787633,-87.672928,Low Clearance,Chicago,IL,,LC11,,11 - 8 height clearance (136),low_11_8_pushpin,
109777,41.787649,-87.671705,Low Clearance,Chicago,IL,,LC12,,12 - 0 height clearance (136),low_12_0_pushpin,
109778,41.787665000000004,-87.67049300000001,Low Clearance,Chicago,IL,,LC12,,12 - 2 height clearance (136),low_12_0_pushpin,
109779,41.787696999999994,-87.669291,Low Clearance,Chicago,IL,,LC13,,13 - 0 height clearance (136),low_13_0_pushpin,
109780,41.787721000000005,-87.666855,Low Clearance,Chicago,IL,,LC13,,13 - 8 height clearance,low_13_8_pushpin,
109781,41.787769,-87.660804,Low Clearance,Chicago,IL,,LC12,,12 - 2 height clearance (136),low_12_0_pushpin,
109782,41.787779,-87.66443000000001,Low Clearance,Chicago,IL,,LC13,,13 - 10 height clearance,low_13_10_pushpin,
109783,41.787793,-87.663186,Low Clearance,Chicago,IL,,LC13,,13 - 2 height clearance (136),low_13_2_pushpin,
109784,41.787833,-87.65839,Low Clearance,Chicago,IL,,LC12,,12 - 10 height clearance (136),low_12_10_pushpin,
109785,41.787841,-87.66199499999999,Low Clearance,Chicago,IL,,LC13,,13 - 6 height clearance,low_13_6_pushpin,
109786,41.787865000000004,-87.657135,Low Clearance,Chicago,IL,,LC12,,12 - 10 height clearance (136),low_12_10_pushpin,
109787,41.787873,-87.588803,Low Clearance,Chicago,IL,,LC11,,11 - 10 height clearance (136),low_11_10_pushpin,
109788,41.787873,-87.65961300000001,Low Clearance,Chicago,IL,,LC12,,12 - 6 height clearance (136),low_12_6_pushpin,
109789,41.787873,-87.65471,Low Clearance,Chicago,IL,,LC13,,13 - 0 height clearance (136),low_13_0_pushpin,
109790,41.787896999999994,-87.653477,Low Clearance,Chicago,IL,,LC12,,12 - 2 height clearance (136),low_12_0_pushpin,
109791,41.787905,-87.713183,Low Clearance,Chicago,IL,,LC13,,13 - 6 EX height clearance,low_13_6_pushpin,
